unit_number,time_in_cycles,Actual_RUL,Predicted_RUL,Error,Absolute_Error
19,103,55,70.42,-15.420000000000002,15.420000000000002
19,104,54,59.64,-5.640000000000001,5.640000000000001
19,105,53,63.79,-10.79,10.79
19,106,52,60.84,-8.840000000000003,8.840000000000003
19,107,51,61.67,-10.670000000000002,10.670000000000002
19,108,50,54.04,-4.039999999999999,4.039999999999999
19,109,49,51.82,-2.8200000000000003,2.8200000000000003
19,110,48,48.51,-0.509999999999998,0.509999999999998
19,111,47,45.42,1.5799999999999983,1.5799999999999983
19,112,46,44.49,1.509999999999998,1.509999999999998
19,113,45,47.66,-2.6599999999999966,2.6599999999999966
19,114,44,40.25,3.75,3.75
19,115,43,40.13,2.8699999999999974,2.8699999999999974
19,116,42,47.51,-5.509999999999998,5.509999999999998
19,117,41,51.86,-10.86,10.86
19,118,40,38.33,1.6700000000000017,1.6700000000000017
19,119,39,46.32,-7.32,7.32
19,120,38,41.59,-3.5900000000000034,3.5900000000000034
19,121,37,38.42,-1.4200000000000017,1.4200000000000017
19,122,36,29.92,6.079999999999998,6.079999999999998
19,123,35,30.28,4.719999999999999,4.719999999999999
19,124,34,24.59,9.41,9.41
19,125,33,23.57,9.43,9.43
19,126,32,24.02,7.98,7.98
19,127,31,25.31,5.690000000000001,5.690000000000001
19,128,30,20.33,9.670000000000002,9.670000000000002
19,129,29,21.38,7.620000000000001,7.620000000000001
19,130,28,23.1,4.899999999999999,4.899999999999999
19,131,27,22.23,4.77,4.77
19,132,26,19.44,6.559999999999999,6.559999999999999
19,133,25,19.96,5.039999999999999,5.039999999999999
19,134,24,18.51,5.489999999999998,5.489999999999998
19,135,23,18.89,4.109999999999999,4.109999999999999
19,136,22,20.15,1.8500000000000014,1.8500000000000014
19,137,21,21.18,-0.17999999999999972,0.17999999999999972
19,138,20,16.86,3.1400000000000006,3.1400000000000006
19,139,19,16.72,2.280000000000001,2.280000000000001
19,140,18,14.72,3.2799999999999994,3.2799999999999994
19,141,17,13.38,3.619999999999999,3.619999999999999
19,142,16,13.43,2.5700000000000003,2.5700000000000003
19,143,15,12.33,2.67,2.67
19,144,14,14.08,-0.08000000000000007,0.08000000000000007
19,145,13,14.99,-1.9900000000000002,1.9900000000000002
19,146,12,10.5,1.5,1.5
19,147,11,9.49,1.5099999999999998,1.5099999999999998
19,148,10,9.98,0.019999999999999574,0.019999999999999574
19,149,9,8.91,0.08999999999999986,0.08999999999999986
19,150,8,8.38,-0.3800000000000008,0.3800000000000008
19,151,7,6.67,0.33000000000000007,0.33000000000000007
19,152,6,2.82,3.18,3.18
19,153,5,2.6,2.4,2.4
19,154,4,2.73,1.27,1.27
19,155,3,2.0,1.0,1.0
19,156,2,1.37,0.6299999999999999,0.6299999999999999
19,157,1,2.75,-1.75,1.75
19,158,0,0.9,-0.9,0.9
23,5,125,123.13,1.8700000000000045,1.8700000000000045
23,6,125,124.96,0.04000000000000625,0.04000000000000625
23,7,125,124.48,0.519999999999996,0.519999999999996
23,8,125,124.92,0.0799999999999983,0.0799999999999983
23,9,125,124.9,0.09999999999999432,0.09999999999999432
23,10,125,124.9,0.09999999999999432,0.09999999999999432
23,11,125,124.04,0.9599999999999937,0.9599999999999937
23,12,125,123.91,1.0900000000000034,1.0900000000000034
23,13,125,124.64,0.35999999999999943,0.35999999999999943
23,14,125,125.0,0.0,0.0
23,15,125,124.74,0.2600000000000051,0.2600000000000051
23,16,125,124.48,0.519999999999996,0.519999999999996
23,17,125,124.63,0.37000000000000455,0.37000000000000455
23,18,125,124.94,0.060000000000002274,0.060000000000002274
23,19,125,125.0,0.0,0.0
23,20,125,124.8,0.20000000000000284,0.20000000000000284
23,21,125,124.76,0.23999999999999488,0.23999999999999488
23,22,125,124.0,1.0,1.0
23,23,125,124.95,0.04999999999999716,0.04999999999999716
23,24,125,124.71,0.29000000000000625,0.29000000000000625
23,25,125,124.43,0.5699999999999932,0.5699999999999932
23,26,125,124.8,0.20000000000000284,0.20000000000000284
23,27,125,124.77,0.23000000000000398,0.23000000000000398
23,28,125,121.36,3.6400000000000006,3.6400000000000006
23,29,125,121.92,3.0799999999999983,3.0799999999999983
23,30,125,124.53,0.46999999999999886,0.46999999999999886
23,31,125,124.6,0.4000000000000057,0.4000000000000057
23,32,125,124.68,0.3199999999999932,0.3199999999999932
23,33,125,122.49,2.510000000000005,2.510000000000005
23,34,125,124.95,0.04999999999999716,0.04999999999999716
23,35,125,123.94,1.0600000000000023,1.0600000000000023
23,36,125,122.72,2.280000000000001,2.280000000000001
23,37,125,122.57,2.430000000000007,2.430000000000007
23,38,125,112.8,12.200000000000003,12.200000000000003
23,39,125,117.42,7.579999999999998,7.579999999999998
23,40,125,120.29,4.709999999999994,4.709999999999994
23,41,125,120.23,4.769999999999996,4.769999999999996
23,42,125,123.86,1.1400000000000006,1.1400000000000006
23,43,125,122.44,2.5600000000000023,2.5600000000000023
23,44,124,121.77,2.230000000000004,2.230000000000004
23,45,123,119.17,3.8299999999999983,3.8299999999999983
23,46,122,120.53,1.4699999999999989,1.4699999999999989
23,47,121,121.39,-0.39000000000000057,0.39000000000000057
23,48,120,121.69,-1.6899999999999977,1.6899999999999977
23,49,119,120.82,-1.8199999999999932,1.8199999999999932
23,50,118,123.3,-5.299999999999997,5.299999999999997
23,51,117,124.35,-7.349999999999994,7.349999999999994
23,52,116,123.73,-7.730000000000004,7.730000000000004
23,53,115,121.76,-6.760000000000005,6.760000000000005
23,54,114,119.71,-5.709999999999994,5.709999999999994
23,55,113,122.15,-9.150000000000006,9.150000000000006
23,56,112,113.01,-1.0100000000000051,1.0100000000000051
23,57,111,94.71,16.290000000000006,16.290000000000006
23,58,110,115.57,-5.569999999999993,5.569999999999993
23,59,109,120.69,-11.689999999999998,11.689999999999998
23,60,108,121.18,-13.180000000000007,13.180000000000007
23,61,107,119.23,-12.230000000000004,12.230000000000004
23,62,106,119.03,-13.030000000000001,13.030000000000001
23,63,105,116.25,-11.25,11.25
23,64,104,120.41,-16.409999999999997,16.409999999999997
23,65,103,120.38,-17.379999999999995,17.379999999999995
23,66,102,117.4,-15.400000000000006,15.400000000000006
23,67,101,120.68,-19.680000000000007,19.680000000000007
23,68,100,119.65,-19.650000000000006,19.650000000000006
23,69,99,118.48,-19.480000000000004,19.480000000000004
23,70,98,121.37,-23.370000000000005,23.370000000000005
23,71,97,120.83,-23.83,23.83
23,72,96,116.11,-20.11,20.11
23,73,95,118.42,-23.42,23.42
23,74,94,113.83,-19.83,19.83
23,75,93,120.63,-27.629999999999995,27.629999999999995
23,76,92,118.96,-26.959999999999994,26.959999999999994
23,77,91,115.79,-24.790000000000006,24.790000000000006
23,78,90,113.86,-23.86,23.86
23,79,89,118.29,-29.290000000000006,29.290000000000006
23,80,88,113.55,-25.549999999999997,25.549999999999997
23,81,87,113.73,-26.730000000000004,26.730000000000004
23,82,86,116.83,-30.83,30.83
23,83,85,119.64,-34.64,34.64
23,84,84,117.64,-33.64,33.64
23,85,83,97.62,-14.620000000000005,14.620000000000005
23,86,82,111.89,-29.89,29.89
23,87,81,114.08,-33.08,33.08
23,88,80,110.97,-30.97,30.97
23,89,79,105.39,-26.39,26.39
23,90,78,106.26,-28.260000000000005,28.260000000000005
23,91,77,103.92,-26.92,26.92
23,92,76,98.83,-22.83,22.83
23,93,75,99.73,-24.730000000000004,24.730000000000004
23,94,74,99.64,-25.64,25.64
23,95,73,100.6,-27.599999999999994,27.599999999999994
23,96,72,102.27,-30.269999999999996,30.269999999999996
23,97,71,104.09,-33.09,33.09
23,98,70,103.81,-33.81,33.81
23,99,69,92.48,-23.480000000000004,23.480000000000004
23,100,68,91.87,-23.870000000000005,23.870000000000005
23,101,67,96.94,-29.939999999999998,29.939999999999998
23,102,66,81.23,-15.230000000000004,15.230000000000004
23,103,65,79.34,-14.340000000000003,14.340000000000003
23,104,64,63.62,0.38000000000000256,0.38000000000000256
23,105,63,77.53,-14.530000000000001,14.530000000000001
23,106,62,75.06,-13.060000000000002,13.060000000000002
23,107,61,67.94,-6.939999999999998,6.939999999999998
23,108,60,78.14,-18.14,18.14
23,109,59,80.01,-21.010000000000005,21.010000000000005
23,110,58,76.48,-18.480000000000004,18.480000000000004
23,111,57,64.94,-7.939999999999998,7.939999999999998
23,112,56,67.02,-11.019999999999996,11.019999999999996
23,113,55,62.13,-7.130000000000003,7.130000000000003
23,114,54,59.09,-5.090000000000003,5.090000000000003
23,115,53,60.84,-7.840000000000003,7.840000000000003
23,116,52,52.55,-0.5499999999999972,0.5499999999999972
23,117,51,50.91,0.09000000000000341,0.09000000000000341
23,118,50,57.33,-7.329999999999998,7.329999999999998
23,119,49,45.69,3.3100000000000023,3.3100000000000023
23,120,48,48.23,-0.22999999999999687,0.22999999999999687
23,121,47,55.57,-8.57,8.57
23,122,46,57.14,-11.14,11.14
23,123,45,52.1,-7.100000000000001,7.100000000000001
23,124,44,53.94,-9.939999999999998,9.939999999999998
23,125,43,59.18,-16.18,16.18
23,126,42,53.19,-11.189999999999998,11.189999999999998
23,127,41,52.37,-11.369999999999997,11.369999999999997
23,128,40,48.43,-8.43,8.43
23,129,39,40.56,-1.5600000000000023,1.5600000000000023
23,130,38,42.87,-4.869999999999997,4.869999999999997
23,131,37,40.17,-3.1700000000000017,3.1700000000000017
23,132,36,37.43,-1.4299999999999997,1.4299999999999997
23,133,35,30.75,4.25,4.25
23,134,34,31.13,2.870000000000001,2.870000000000001
23,135,33,27.34,5.66,5.66
23,136,32,28.35,3.6499999999999986,3.6499999999999986
23,137,31,39.83,-8.829999999999998,8.829999999999998
23,138,30,38.76,-8.759999999999998,8.759999999999998
23,139,29,34.28,-5.280000000000001,5.280000000000001
23,140,28,37.92,-9.920000000000002,9.920000000000002
23,141,27,38.03,-11.030000000000001,11.030000000000001
23,142,26,27.13,-1.129999999999999,1.129999999999999
23,143,25,27.45,-2.4499999999999993,2.4499999999999993
23,144,24,28.49,-4.489999999999998,4.489999999999998
23,145,23,20.9,2.1000000000000014,2.1000000000000014
23,146,22,18.34,3.66,3.66
23,147,21,17.81,3.1900000000000013,3.1900000000000013
23,148,20,15.7,4.300000000000001,4.300000000000001
23,149,19,15.52,3.4800000000000004,3.4800000000000004
23,150,18,18.71,-0.7100000000000009,0.7100000000000009
23,151,17,18.05,-1.0500000000000007,1.0500000000000007
23,152,16,14.59,1.4100000000000001,1.4100000000000001
23,153,15,16.25,-1.25,1.25
23,154,14,13.53,0.47000000000000064,0.47000000000000064
23,155,13,14.41,-1.4100000000000001,1.4100000000000001
23,156,12,15.04,-3.039999999999999,3.039999999999999
23,157,11,14.15,-3.1500000000000004,3.1500000000000004
23,158,10,10.2,-0.1999999999999993,0.1999999999999993
23,159,9,7.15,1.8499999999999996,1.8499999999999996
23,160,8,6.86,1.1399999999999997,1.1399999999999997
23,161,7,5.22,1.7800000000000002,1.7800000000000002
23,162,6,5.67,0.33000000000000007,0.33000000000000007
23,163,5,5.17,-0.16999999999999993,0.16999999999999993
23,164,4,5.47,-1.4699999999999998,1.4699999999999998
23,165,3,5.54,-2.54,2.54
23,166,2,5.26,-3.26,3.26
23,167,1,2.91,-1.9100000000000001,1.9100000000000001
23,168,0,2.22,-2.22,2.22
31,5,125,125.0,0.0,0.0
31,6,125,125.0,0.0,0.0
31,7,125,125.0,0.0,0.0
31,8,125,125.0,0.0,0.0
31,9,125,124.97,0.030000000000001137,0.030000000000001137
31,10,125,124.95,0.04999999999999716,0.04999999999999716
31,11,125,124.77,0.23000000000000398,0.23000000000000398
31,12,125,125.0,0.0,0.0
31,13,125,124.69,0.3100000000000023,0.3100000000000023
31,14,125,124.49,0.5100000000000051,0.5100000000000051
31,15,125,125.0,0.0,0.0
31,16,125,125.0,0.0,0.0
31,17,125,125.0,0.0,0.0
31,18,125,125.0,0.0,0.0
31,19,125,122.98,2.019999999999996,2.019999999999996
31,20,125,124.86,0.14000000000000057,0.14000000000000057
31,21,125,123.63,1.3700000000000045,1.3700000000000045
31,22,125,123.04,1.9599999999999937,1.9599999999999937
31,23,125,123.82,1.1800000000000068,1.1800000000000068
31,24,125,124.14,0.8599999999999994,0.8599999999999994
31,25,125,124.45,0.5499999999999972,0.5499999999999972
31,26,125,124.74,0.2600000000000051,0.2600000000000051
31,27,125,124.6,0.4000000000000057,0.4000000000000057
31,28,125,124.71,0.29000000000000625,0.29000000000000625
31,29,125,124.12,0.8799999999999955,0.8799999999999955
31,30,125,124.74,0.2600000000000051,0.2600000000000051
31,31,125,124.46,0.5400000000000063,0.5400000000000063
31,32,125,123.87,1.1299999999999955,1.1299999999999955
31,33,125,123.96,1.0400000000000063,1.0400000000000063
31,34,125,124.18,0.8199999999999932,0.8199999999999932
31,35,125,124.22,0.7800000000000011,0.7800000000000011
31,36,125,123.54,1.4599999999999937,1.4599999999999937
31,37,125,123.37,1.6299999999999955,1.6299999999999955
31,38,125,124.33,0.6700000000000017,0.6700000000000017
31,39,125,125.0,0.0,0.0
31,40,125,124.84,0.1599999999999966,0.1599999999999966
31,41,125,124.6,0.4000000000000057,0.4000000000000057
31,42,125,123.35,1.6500000000000057,1.6500000000000057
31,43,125,123.59,1.4099999999999966,1.4099999999999966
31,44,125,122.89,2.1099999999999994,2.1099999999999994
31,45,125,121.32,3.680000000000007,3.680000000000007
31,46,125,122.19,2.8100000000000023,2.8100000000000023
31,47,125,120.95,4.049999999999997,4.049999999999997
31,48,125,121.46,3.5400000000000063,3.5400000000000063
31,49,125,122.66,2.3400000000000034,2.3400000000000034
31,50,125,122.8,2.200000000000003,2.200000000000003
31,51,125,119.97,5.030000000000001,5.030000000000001
31,52,125,119.78,5.219999999999999,5.219999999999999
31,53,125,119.01,5.989999999999995,5.989999999999995
31,54,125,118.4,6.599999999999994,6.599999999999994
31,55,125,122.62,2.3799999999999955,2.3799999999999955
31,56,125,124.63,0.37000000000000455,0.37000000000000455
31,57,125,121.18,3.819999999999993,3.819999999999993
31,58,125,120.6,4.400000000000006,4.400000000000006
31,59,125,119.64,5.359999999999999,5.359999999999999
31,60,125,111.59,13.409999999999997,13.409999999999997
31,61,125,113.97,11.030000000000001,11.030000000000001
31,62,125,117.74,7.260000000000005,7.260000000000005
31,63,125,120.85,4.150000000000006,4.150000000000006
31,64,125,121.75,3.25,3.25
31,65,125,123.23,1.769999999999996,1.769999999999996
31,66,125,120.78,4.219999999999999,4.219999999999999
31,67,125,118.6,6.400000000000006,6.400000000000006
31,68,125,119.35,5.650000000000006,5.650000000000006
31,69,125,116.6,8.400000000000006,8.400000000000006
31,70,125,120.45,4.549999999999997,4.549999999999997
31,71,125,121.79,3.2099999999999937,3.2099999999999937
31,72,125,123.95,1.0499999999999972,1.0499999999999972
31,73,125,123.86,1.1400000000000006,1.1400000000000006
31,74,125,120.77,4.230000000000004,4.230000000000004
31,75,125,113.28,11.719999999999999,11.719999999999999
31,76,125,120.62,4.3799999999999955,4.3799999999999955
31,77,125,118.97,6.030000000000001,6.030000000000001
31,78,125,117.72,7.280000000000001,7.280000000000001
31,79,125,120.78,4.219999999999999,4.219999999999999
31,80,125,118.12,6.8799999999999955,6.8799999999999955
31,81,125,120.15,4.849999999999994,4.849999999999994
31,82,125,119.51,5.489999999999995,5.489999999999995
31,83,125,120.69,4.310000000000002,4.310000000000002
31,84,125,115.86,9.14,9.14
31,85,125,117.5,7.5,7.5
31,86,125,117.48,7.519999999999996,7.519999999999996
31,87,125,114.84,10.159999999999997,10.159999999999997
31,88,125,117.17,7.829999999999998,7.829999999999998
31,89,125,117.47,7.530000000000001,7.530000000000001
31,90,125,118.32,6.680000000000007,6.680000000000007
31,91,125,113.99,11.010000000000005,11.010000000000005
31,92,125,111.89,13.11,13.11
31,93,125,117.03,7.969999999999999,7.969999999999999
31,94,125,116.57,8.430000000000007,8.430000000000007
31,95,125,110.99,14.010000000000005,14.010000000000005
31,96,125,108.2,16.799999999999997,16.799999999999997
31,97,125,112.54,12.459999999999994,12.459999999999994
31,98,125,111.26,13.739999999999995,13.739999999999995
31,99,125,120.66,4.340000000000003,4.340000000000003
31,100,125,111.61,13.39,13.39
31,101,125,117.33,7.670000000000002,7.670000000000002
31,102,125,113.85,11.150000000000006,11.150000000000006
31,103,125,109.41,15.590000000000003,15.590000000000003
31,104,125,107.95,17.049999999999997,17.049999999999997
31,105,125,110.68,14.319999999999993,14.319999999999993
31,106,125,112.0,13.0,13.0
31,107,125,112.95,12.049999999999997,12.049999999999997
31,108,125,118.91,6.090000000000003,6.090000000000003
31,109,125,118.31,6.689999999999998,6.689999999999998
31,110,124,116.96,7.040000000000006,7.040000000000006
31,111,123,111.24,11.760000000000005,11.760000000000005
31,112,122,109.29,12.709999999999994,12.709999999999994
31,113,121,115.01,5.989999999999995,5.989999999999995
31,114,120,109.8,10.200000000000003,10.200000000000003
31,115,119,111.95,7.049999999999997,7.049999999999997
31,116,118,115.77,2.230000000000004,2.230000000000004
31,117,117,108.79,8.209999999999994,8.209999999999994
31,118,116,110.46,5.540000000000006,5.540000000000006
31,119,115,109.01,5.989999999999995,5.989999999999995
31,120,114,111.34,2.6599999999999966,2.6599999999999966
31,121,113,104.37,8.629999999999995,8.629999999999995
31,122,112,109.64,2.3599999999999994,2.3599999999999994
31,123,111,105.2,5.799999999999997,5.799999999999997
31,124,110,105.19,4.810000000000002,4.810000000000002
31,125,109,104.57,4.430000000000007,4.430000000000007
31,126,108,104.72,3.280000000000001,3.280000000000001
31,127,107,108.11,-1.1099999999999994,1.1099999999999994
31,128,106,113.59,-7.590000000000003,7.590000000000003
31,129,105,108.05,-3.049999999999997,3.049999999999997
31,130,104,113.99,-9.989999999999995,9.989999999999995
31,131,103,110.02,-7.019999999999996,7.019999999999996
31,132,102,117.0,-15.0,15.0
31,133,101,116.05,-15.049999999999997,15.049999999999997
31,134,100,114.15,-14.150000000000006,14.150000000000006
31,135,99,116.45,-17.450000000000003,17.450000000000003
31,136,98,109.61,-11.61,11.61
31,137,97,104.26,-7.260000000000005,7.260000000000005
31,138,96,99.82,-3.819999999999993,3.819999999999993
31,139,95,94.01,0.9899999999999949,0.9899999999999949
31,140,94,88.96,5.040000000000006,5.040000000000006
31,141,93,93.86,-0.8599999999999994,0.8599999999999994
31,142,92,97.92,-5.920000000000002,5.920000000000002
31,143,91,99.89,-8.89,8.89
31,144,90,102.13,-12.129999999999995,12.129999999999995
31,145,89,97.03,-8.030000000000001,8.030000000000001
31,146,88,103.16,-15.159999999999997,15.159999999999997
31,147,87,105.35,-18.349999999999994,18.349999999999994
31,148,86,109.72,-23.72,23.72
31,149,85,114.16,-29.159999999999997,29.159999999999997
31,150,84,115.25,-31.25,31.25
31,151,83,106.3,-23.299999999999997,23.299999999999997
31,152,82,111.73,-29.730000000000004,29.730000000000004
31,153,81,109.82,-28.819999999999993,28.819999999999993
31,154,80,115.14,-35.14,35.14
31,155,79,108.51,-29.510000000000005,29.510000000000005
31,156,78,111.98,-33.980000000000004,33.980000000000004
31,157,77,111.53,-34.53,34.53
31,158,76,107.63,-31.629999999999995,31.629999999999995
31,159,75,90.91,-15.909999999999997,15.909999999999997
31,160,74,93.97,-19.97,19.97
31,161,73,89.03,-16.03,16.03
31,162,72,89.65,-17.650000000000006,17.650000000000006
31,163,71,104.43,-33.43000000000001,33.43000000000001
31,164,70,108.47,-38.47,38.47
31,165,69,108.14,-39.14,39.14
31,166,68,113.84,-45.84,45.84
31,167,67,103.49,-36.489999999999995,36.489999999999995
31,168,66,107.29,-41.290000000000006,41.290000000000006
31,169,65,111.05,-46.05,46.05
31,170,64,96.42,-32.42,32.42
31,171,63,96.01,-33.010000000000005,33.010000000000005
31,172,62,95.8,-33.8,33.8
31,173,61,87.13,-26.129999999999995,26.129999999999995
31,174,60,88.22,-28.22,28.22
31,175,59,84.01,-25.010000000000005,25.010000000000005
31,176,58,77.19,-19.189999999999998,19.189999999999998
31,177,57,81.25,-24.25,24.25
31,178,56,76.12,-20.120000000000005,20.120000000000005
31,179,55,73.16,-18.159999999999997,18.159999999999997
31,180,54,82.36,-28.36,28.36
31,181,53,91.77,-38.769999999999996,38.769999999999996
31,182,52,76.82,-24.819999999999993,24.819999999999993
31,183,51,75.33,-24.33,24.33
31,184,50,75.24,-25.239999999999995,25.239999999999995
31,185,49,71.93,-22.930000000000007,22.930000000000007
31,186,48,68.59,-20.590000000000003,20.590000000000003
31,187,47,70.4,-23.400000000000006,23.400000000000006
31,188,46,68.57,-22.569999999999993,22.569999999999993
31,189,45,73.4,-28.400000000000006,28.400000000000006
31,190,44,60.87,-16.869999999999997,16.869999999999997
31,191,43,68.13,-25.129999999999995,25.129999999999995
31,192,42,67.71,-25.709999999999994,25.709999999999994
31,193,41,69.83,-28.83,28.83
31,194,40,68.77,-28.769999999999996,28.769999999999996
31,195,39,65.28,-26.28,26.28
31,196,38,58.52,-20.520000000000003,20.520000000000003
31,197,37,55.98,-18.979999999999997,18.979999999999997
31,198,36,51.69,-15.689999999999998,15.689999999999998
31,199,35,53.59,-18.590000000000003,18.590000000000003
31,200,34,42.43,-8.43,8.43
31,201,33,40.5,-7.5,7.5
31,202,32,41.84,-9.840000000000003,9.840000000000003
31,203,31,37.89,-6.890000000000001,6.890000000000001
31,204,30,37.36,-7.359999999999999,7.359999999999999
31,205,29,38.4,-9.399999999999999,9.399999999999999
31,206,28,37.88,-9.880000000000003,9.880000000000003
31,207,27,41.36,-14.36,14.36
31,208,26,37.97,-11.969999999999999,11.969999999999999
31,209,25,37.71,-12.71,12.71
31,210,24,35.74,-11.740000000000002,11.740000000000002
31,211,23,35.51,-12.509999999999998,12.509999999999998
31,212,22,28.52,-6.52,6.52
31,213,21,28.54,-7.539999999999999,7.539999999999999
31,214,20,25.18,-5.18,5.18
31,215,19,27.26,-8.260000000000002,8.260000000000002
31,216,18,26.76,-8.760000000000002,8.760000000000002
31,217,17,27.6,-10.600000000000001,10.600000000000001
31,218,16,17.39,-1.3900000000000006,1.3900000000000006
31,219,15,16.61,-1.6099999999999994,1.6099999999999994
31,220,14,15.77,-1.7699999999999996,1.7699999999999996
31,221,13,13.13,-0.13000000000000078,0.13000000000000078
31,222,12,13.14,-1.1400000000000006,1.1400000000000006
31,223,11,12.25,-1.25,1.25
31,224,10,10.49,-0.4900000000000002,0.4900000000000002
31,225,9,8.96,0.03999999999999915,0.03999999999999915
31,226,8,8.52,-0.5199999999999996,0.5199999999999996
31,227,7,8.14,-1.1400000000000006,1.1400000000000006
31,228,6,8.91,-2.91,2.91
31,229,5,8.74,-3.74,3.74
31,230,4,7.55,-3.55,3.55
31,231,3,2.82,0.18000000000000016,0.18000000000000016
31,232,2,2.11,-0.10999999999999988,0.10999999999999988
31,233,1,2.67,-1.67,1.67
31,234,0,3.93,-3.93,3.93
32,5,125,124.73,0.269999999999996,0.269999999999996
32,6,125,124.97,0.030000000000001137,0.030000000000001137
32,7,125,120.47,4.530000000000001,4.530000000000001
32,8,125,123.59,1.4099999999999966,1.4099999999999966
32,9,125,124.64,0.35999999999999943,0.35999999999999943
32,10,125,124.21,0.7900000000000063,0.7900000000000063
32,11,125,124.18,0.8199999999999932,0.8199999999999932
32,12,125,124.63,0.37000000000000455,0.37000000000000455
32,13,125,123.73,1.269999999999996,1.269999999999996
32,14,125,121.68,3.319999999999993,3.319999999999993
32,15,125,124.95,0.04999999999999716,0.04999999999999716
32,16,125,124.91,0.09000000000000341,0.09000000000000341
32,17,125,124.3,0.7000000000000028,0.7000000000000028
32,18,125,124.8,0.20000000000000284,0.20000000000000284
32,19,125,123.19,1.8100000000000023,1.8100000000000023
32,20,125,124.0,1.0,1.0
32,21,125,120.89,4.109999999999999,4.109999999999999
32,22,125,122.95,2.049999999999997,2.049999999999997
32,23,125,124.05,0.9500000000000028,0.9500000000000028
32,24,125,124.42,0.5799999999999983,0.5799999999999983
32,25,125,124.79,0.20999999999999375,0.20999999999999375
32,26,125,123.23,1.769999999999996,1.769999999999996
32,27,125,123.76,1.2399999999999949,1.2399999999999949
32,28,125,124.18,0.8199999999999932,0.8199999999999932
32,29,125,124.45,0.5499999999999972,0.5499999999999972
32,30,125,124.14,0.8599999999999994,0.8599999999999994
32,31,125,123.38,1.6200000000000045,1.6200000000000045
32,32,125,123.56,1.4399999999999977,1.4399999999999977
32,33,125,121.32,3.680000000000007,3.680000000000007
32,34,125,118.09,6.909999999999997,6.909999999999997
32,35,125,117.58,7.420000000000002,7.420000000000002
32,36,125,122.11,2.8900000000000006,2.8900000000000006
32,37,125,121.73,3.269999999999996,3.269999999999996
32,38,125,119.6,5.400000000000006,5.400000000000006
32,39,125,114.62,10.379999999999995,10.379999999999995
32,40,125,112.93,12.069999999999993,12.069999999999993
32,41,125,116.21,8.790000000000006,8.790000000000006
32,42,125,120.63,4.3700000000000045,4.3700000000000045
32,43,125,122.44,2.5600000000000023,2.5600000000000023
32,44,125,123.68,1.3199999999999932,1.3199999999999932
32,45,125,123.58,1.4200000000000017,1.4200000000000017
32,46,125,124.5,0.5,0.5
32,47,125,123.83,1.1700000000000017,1.1700000000000017
32,48,125,122.59,2.4099999999999966,2.4099999999999966
32,49,125,117.28,7.719999999999999,7.719999999999999
32,50,125,118.97,6.030000000000001,6.030000000000001
32,51,125,124.56,0.4399999999999977,0.4399999999999977
32,52,125,121.3,3.700000000000003,3.700000000000003
32,53,125,122.23,2.769999999999996,2.769999999999996
32,54,125,124.8,0.20000000000000284,0.20000000000000284
32,55,125,122.72,2.280000000000001,2.280000000000001
32,56,125,123.33,1.6700000000000017,1.6700000000000017
32,57,125,122.21,2.7900000000000063,2.7900000000000063
32,58,125,120.83,4.170000000000002,4.170000000000002
32,59,125,113.36,11.64,11.64
32,60,125,121.45,3.549999999999997,3.549999999999997
32,61,125,121.96,3.0400000000000063,3.0400000000000063
32,62,125,120.18,4.819999999999993,4.819999999999993
32,63,125,122.03,2.969999999999999,2.969999999999999
32,64,125,116.16,8.840000000000003,8.840000000000003
32,65,125,119.07,5.930000000000007,5.930000000000007
32,66,125,94.42,30.58,30.58
32,67,124,112.6,11.400000000000006,11.400000000000006
32,68,123,114.41,8.590000000000003,8.590000000000003
32,69,122,113.15,8.849999999999994,8.849999999999994
32,70,121,113.76,7.239999999999995,7.239999999999995
32,71,120,113.41,6.590000000000003,6.590000000000003
32,72,119,110.93,8.069999999999993,8.069999999999993
32,73,118,111.0,7.0,7.0
32,74,117,108.8,8.200000000000003,8.200000000000003
32,75,116,106.44,9.560000000000002,9.560000000000002
32,76,115,112.33,2.6700000000000017,2.6700000000000017
32,77,114,116.73,-2.730000000000004,2.730000000000004
32,78,113,116.25,-3.25,3.25
32,79,112,113.31,-1.3100000000000023,1.3100000000000023
32,80,111,112.98,-1.980000000000004,1.980000000000004
32,81,110,115.88,-5.8799999999999955,5.8799999999999955
32,82,109,116.23,-7.230000000000004,7.230000000000004
32,83,108,114.8,-6.799999999999997,6.799999999999997
32,84,107,111.27,-4.269999999999996,4.269999999999996
32,85,106,114.6,-8.599999999999994,8.599999999999994
32,86,105,111.21,-6.209999999999994,6.209999999999994
32,87,104,115.09,-11.090000000000003,11.090000000000003
32,88,103,110.88,-7.8799999999999955,7.8799999999999955
32,89,102,106.54,-4.540000000000006,4.540000000000006
32,90,101,106.62,-5.6200000000000045,5.6200000000000045
32,91,100,96.26,3.739999999999995,3.739999999999995
32,92,99,103.24,-4.239999999999995,4.239999999999995
32,93,98,95.99,2.010000000000005,2.010000000000005
32,94,97,99.13,-2.1299999999999955,2.1299999999999955
32,95,96,80.35,15.650000000000006,15.650000000000006
32,96,95,84.28,10.719999999999999,10.719999999999999
32,97,94,82.26,11.739999999999995,11.739999999999995
32,98,93,84.04,8.959999999999994,8.959999999999994
32,99,92,84.69,7.310000000000002,7.310000000000002
32,100,91,79.24,11.760000000000005,11.760000000000005
